,history_generator_loss,history_discriminator_loss
6317,"tf.Tensor(2.457519, shape=(), dtype=float32)","tf.Tensor(0.88141173, shape=(), dtype=float32)"
6318,"tf.Tensor(2.119668, shape=(), dtype=float32)","tf.Tensor(0.7385153, shape=(), dtype=float32)"
6319,"tf.Tensor(1.9955697, shape=(), dtype=float32)","tf.Tensor(0.76233673, shape=(), dtype=float32)"
6320,"tf.Tensor(2.249232, shape=(), dtype=float32)","tf.Tensor(0.6863277, shape=(), dtype=float32)"
6321,"tf.Tensor(2.3273568, shape=(), dtype=float32)","tf.Tensor(0.7085569, shape=(), dtype=float32)"
6322,"tf.Tensor(2.825418, shape=(), dtype=float32)","tf.Tensor(0.8238701, shape=(), dtype=float32)"
6323,"tf.Tensor(2.947146, shape=(), dtype=float32)","tf.Tensor(0.7302693, shape=(), dtype=float32)"
6324,"tf.Tensor(3.0584335, shape=(), dtype=float32)","tf.Tensor(0.8634583, shape=(), dtype=float32)"
6325,"tf.Tensor(2.6217074, shape=(), dtype=float32)","tf.Tensor(0.6686394, shape=(), dtype=float32)"
6326,"tf.Tensor(2.2939944, shape=(), dtype=float32)","tf.Tensor(0.67099726, shape=(), dtype=float32)"
6327,"tf.Tensor(2.3909273, shape=(), dtype=float32)","tf.Tensor(0.70785964, shape=(), dtype=float32)"
6328,"tf.Tensor(1.9706815, shape=(), dtype=float32)","tf.Tensor(0.7030064, shape=(), dtype=float32)"
6329,"tf.Tensor(1.7838585, shape=(), dtype=float32)","tf.Tensor(0.7122176, shape=(), dtype=float32)"
6330,"tf.Tensor(1.8252378, shape=(), dtype=float32)","tf.Tensor(0.64334524, shape=(), dtype=float32)"
6331,"tf.Tensor(2.0978737, shape=(), dtype=float32)","tf.Tensor(0.6755957, shape=(), dtype=float32)"
6332,"tf.Tensor(2.0388808, shape=(), dtype=float32)","tf.Tensor(0.7029346, shape=(), dtype=float32)"
6333,"tf.Tensor(2.14974, shape=(), dtype=float32)","tf.Tensor(0.81672835, shape=(), dtype=float32)"
6334,"tf.Tensor(2.181332, shape=(), dtype=float32)","tf.Tensor(0.6983986, shape=(), dtype=float32)"
6335,"tf.Tensor(2.152458, shape=(), dtype=float32)","tf.Tensor(0.6456661, shape=(), dtype=float32)"
6336,"tf.Tensor(2.2751713, shape=(), dtype=float32)","tf.Tensor(0.60898936, shape=(), dtype=float32)"
6337,"tf.Tensor(2.052251, shape=(), dtype=float32)","tf.Tensor(0.68445176, shape=(), dtype=float32)"
6338,"tf.Tensor(2.1303787, shape=(), dtype=float32)","tf.Tensor(0.6204899, shape=(), dtype=float32)"
6339,"tf.Tensor(1.9906132, shape=(), dtype=float32)","tf.Tensor(0.619115, shape=(), dtype=float32)"
6340,"tf.Tensor(2.140435, shape=(), dtype=float32)","tf.Tensor(0.58146065, shape=(), dtype=float32)"
6341,"tf.Tensor(2.245254, shape=(), dtype=float32)","tf.Tensor(0.5241222, shape=(), dtype=float32)"
6342,"tf.Tensor(2.0923076, shape=(), dtype=float32)","tf.Tensor(0.65583277, shape=(), dtype=float32)"
6343,"tf.Tensor(2.2255309, shape=(), dtype=float32)","tf.Tensor(0.5082009, shape=(), dtype=float32)"
6344,"tf.Tensor(2.0757155, shape=(), dtype=float32)","tf.Tensor(0.6097599, shape=(), dtype=float32)"
6345,"tf.Tensor(2.2043726, shape=(), dtype=float32)","tf.Tensor(0.553681, shape=(), dtype=float32)"
6346,"tf.Tensor(2.0725849, shape=(), dtype=float32)","tf.Tensor(0.4958983, shape=(), dtype=float32)"
6347,"tf.Tensor(2.103662, shape=(), dtype=float32)","tf.Tensor(0.53062713, shape=(), dtype=float32)"
6348,"tf.Tensor(2.223012, shape=(), dtype=float32)","tf.Tensor(0.5330104, shape=(), dtype=float32)"
6349,"tf.Tensor(2.093534, shape=(), dtype=float32)","tf.Tensor(0.60192376, shape=(), dtype=float32)"
6350,"tf.Tensor(2.0911312, shape=(), dtype=float32)","tf.Tensor(0.568522, shape=(), dtype=float32)"
6351,"tf.Tensor(2.1019087, shape=(), dtype=float32)","tf.Tensor(0.54471433, shape=(), dtype=float32)"
6352,"tf.Tensor(2.0484164, shape=(), dtype=float32)","tf.Tensor(0.6815178, shape=(), dtype=float32)"
6353,"tf.Tensor(1.7775347, shape=(), dtype=float32)","tf.Tensor(0.6892091, shape=(), dtype=float32)"
6354,"tf.Tensor(1.8402648, shape=(), dtype=float32)","tf.Tensor(0.5754076, shape=(), dtype=float32)"
6355,"tf.Tensor(1.8847578, shape=(), dtype=float32)","tf.Tensor(0.6645012, shape=(), dtype=float32)"
6356,"tf.Tensor(1.8099658, shape=(), dtype=float32)","tf.Tensor(0.6774966, shape=(), dtype=float32)"
6357,"tf.Tensor(2.0649235, shape=(), dtype=float32)","tf.Tensor(0.6224346, shape=(), dtype=float32)"
6358,"tf.Tensor(1.7046233, shape=(), dtype=float32)","tf.Tensor(0.6845596, shape=(), dtype=float32)"
6359,"tf.Tensor(2.0928702, shape=(), dtype=float32)","tf.Tensor(0.5936148, shape=(), dtype=float32)"
6360,"tf.Tensor(1.9865905, shape=(), dtype=float32)","tf.Tensor(0.55595684, shape=(), dtype=float32)"
6361,"tf.Tensor(2.0242383, shape=(), dtype=float32)","tf.Tensor(0.6289361, shape=(), dtype=float32)"
6362,"tf.Tensor(2.2111921, shape=(), dtype=float32)","tf.Tensor(0.60523534, shape=(), dtype=float32)"
6363,"tf.Tensor(2.0877357, shape=(), dtype=float32)","tf.Tensor(0.57132524, shape=(), dtype=float32)"
6364,"tf.Tensor(2.1107726, shape=(), dtype=float32)","tf.Tensor(0.58501333, shape=(), dtype=float32)"
6365,"tf.Tensor(1.9812074, shape=(), dtype=float32)","tf.Tensor(0.50012195, shape=(), dtype=float32)"
6366,"tf.Tensor(1.8318242, shape=(), dtype=float32)","tf.Tensor(0.58337873, shape=(), dtype=float32)"
6367,"tf.Tensor(1.7190175, shape=(), dtype=float32)","tf.Tensor(0.63000584, shape=(), dtype=float32)"
6368,"tf.Tensor(1.7913749, shape=(), dtype=float32)","tf.Tensor(0.6439043, shape=(), dtype=float32)"
6369,"tf.Tensor(1.9254234, shape=(), dtype=float32)","tf.Tensor(0.71643674, shape=(), dtype=float32)"
6370,"tf.Tensor(1.8558853, shape=(), dtype=float32)","tf.Tensor(0.55726033, shape=(), dtype=float32)"
6371,"tf.Tensor(1.8577961, shape=(), dtype=float32)","tf.Tensor(0.7524038, shape=(), dtype=float32)"
6372,"tf.Tensor(1.9872922, shape=(), dtype=float32)","tf.Tensor(0.6227097, shape=(), dtype=float32)"
6373,"tf.Tensor(1.832838, shape=(), dtype=float32)","tf.Tensor(0.69960326, shape=(), dtype=float32)"
6374,"tf.Tensor(1.6683409, shape=(), dtype=float32)","tf.Tensor(0.75437105, shape=(), dtype=float32)"
6375,"tf.Tensor(1.7998722, shape=(), dtype=float32)","tf.Tensor(0.58728564, shape=(), dtype=float32)"
6376,"tf.Tensor(1.7625636, shape=(), dtype=float32)","tf.Tensor(0.7993735, shape=(), dtype=float32)"
6377,"tf.Tensor(1.6702168, shape=(), dtype=float32)","tf.Tensor(0.84835845, shape=(), dtype=float32)"
6378,"tf.Tensor(1.6060091, shape=(), dtype=float32)","tf.Tensor(0.84139967, shape=(), dtype=float32)"
6379,"tf.Tensor(1.5152478, shape=(), dtype=float32)","tf.Tensor(0.7849169, shape=(), dtype=float32)"
6380,"tf.Tensor(1.565594, shape=(), dtype=float32)","tf.Tensor(0.9260682, shape=(), dtype=float32)"
6381,"tf.Tensor(1.479282, shape=(), dtype=float32)","tf.Tensor(0.76299, shape=(), dtype=float32)"
6382,"tf.Tensor(1.5006605, shape=(), dtype=float32)","tf.Tensor(0.6966965, shape=(), dtype=float32)"
6383,"tf.Tensor(1.5275829, shape=(), dtype=float32)","tf.Tensor(0.77633, shape=(), dtype=float32)"
6384,"tf.Tensor(1.4019973, shape=(), dtype=float32)","tf.Tensor(0.8534135, shape=(), dtype=float32)"
6385,"tf.Tensor(1.6012647, shape=(), dtype=float32)","tf.Tensor(0.8099365, shape=(), dtype=float32)"
6386,"tf.Tensor(1.6599519, shape=(), dtype=float32)","tf.Tensor(0.8380488, shape=(), dtype=float32)"
6387,"tf.Tensor(1.8281054, shape=(), dtype=float32)","tf.Tensor(0.6573271, shape=(), dtype=float32)"
6388,"tf.Tensor(1.6888041, shape=(), dtype=float32)","tf.Tensor(0.7223724, shape=(), dtype=float32)"
6389,"tf.Tensor(1.7827891, shape=(), dtype=float32)","tf.Tensor(0.7332572, shape=(), dtype=float32)"
6390,"tf.Tensor(1.7263322, shape=(), dtype=float32)","tf.Tensor(0.61384726, shape=(), dtype=float32)"
6391,"tf.Tensor(1.7548114, shape=(), dtype=float32)","tf.Tensor(0.571171, shape=(), dtype=float32)"
6392,"tf.Tensor(1.7814952, shape=(), dtype=float32)","tf.Tensor(0.6187434, shape=(), dtype=float32)"
6393,"tf.Tensor(1.772749, shape=(), dtype=float32)","tf.Tensor(0.49683982, shape=(), dtype=float32)"
6394,"tf.Tensor(1.808943, shape=(), dtype=float32)","tf.Tensor(0.5178234, shape=(), dtype=float32)"
6395,"tf.Tensor(1.6992893, shape=(), dtype=float32)","tf.Tensor(0.59088457, shape=(), dtype=float32)"
6396,"tf.Tensor(1.8278608, shape=(), dtype=float32)","tf.Tensor(0.6178747, shape=(), dtype=float32)"
6397,"tf.Tensor(1.9126735, shape=(), dtype=float32)","tf.Tensor(0.73933923, shape=(), dtype=float32)"
6398,"tf.Tensor(1.7435194, shape=(), dtype=float32)","tf.Tensor(0.7090046, shape=(), dtype=float32)"
6399,"tf.Tensor(1.8855917, shape=(), dtype=float32)","tf.Tensor(0.91867065, shape=(), dtype=float32)"
6400,"tf.Tensor(1.889496, shape=(), dtype=float32)","tf.Tensor(0.726719, shape=(), dtype=float32)"
6401,"tf.Tensor(2.2707405, shape=(), dtype=float32)","tf.Tensor(0.8971803, shape=(), dtype=float32)"
6402,"tf.Tensor(2.3246536, shape=(), dtype=float32)","tf.Tensor(0.93709344, shape=(), dtype=float32)"
6403,"tf.Tensor(2.202267, shape=(), dtype=float32)","tf.Tensor(0.91685003, shape=(), dtype=float32)"
6404,"tf.Tensor(2.2096596, shape=(), dtype=float32)","tf.Tensor(0.9909994, shape=(), dtype=float32)"
6405,"tf.Tensor(2.3934624, shape=(), dtype=float32)","tf.Tensor(0.8556821, shape=(), dtype=float32)"
6406,"tf.Tensor(2.1516416, shape=(), dtype=float32)","tf.Tensor(0.81302446, shape=(), dtype=float32)"
6407,"tf.Tensor(2.3660007, shape=(), dtype=float32)","tf.Tensor(0.7150981, shape=(), dtype=float32)"
6408,"tf.Tensor(2.3041904, shape=(), dtype=float32)","tf.Tensor(0.6303372, shape=(), dtype=float32)"
6409,"tf.Tensor(2.141502, shape=(), dtype=float32)","tf.Tensor(0.7907001, shape=(), dtype=float32)"
6410,"tf.Tensor(2.6740446, shape=(), dtype=float32)","tf.Tensor(0.67262965, shape=(), dtype=float32)"
6411,"tf.Tensor(2.8201532, shape=(), dtype=float32)","tf.Tensor(0.5393926, shape=(), dtype=float32)"
6412,"tf.Tensor(2.8118365, shape=(), dtype=float32)","tf.Tensor(0.60447353, shape=(), dtype=float32)"
6413,"tf.Tensor(2.4558954, shape=(), dtype=float32)","tf.Tensor(0.50852126, shape=(), dtype=float32)"
6414,"tf.Tensor(2.604518, shape=(), dtype=float32)","tf.Tensor(0.68339616, shape=(), dtype=float32)"
6415,"tf.Tensor(2.2468615, shape=(), dtype=float32)","tf.Tensor(0.56083876, shape=(), dtype=float32)"
6416,"tf.Tensor(2.1167712, shape=(), dtype=float32)","tf.Tensor(0.70236075, shape=(), dtype=float32)"
6417,"tf.Tensor(2.084142, shape=(), dtype=float32)","tf.Tensor(0.63195693, shape=(), dtype=float32)"
6418,"tf.Tensor(2.171379, shape=(), dtype=float32)","tf.Tensor(0.70606476, shape=(), dtype=float32)"
6419,"tf.Tensor(2.2244825, shape=(), dtype=float32)","tf.Tensor(0.62330925, shape=(), dtype=float32)"
6420,"tf.Tensor(2.275326, shape=(), dtype=float32)","tf.Tensor(0.5249735, shape=(), dtype=float32)"
6421,"tf.Tensor(2.5762424, shape=(), dtype=float32)","tf.Tensor(0.49897504, shape=(), dtype=float32)"
6422,"tf.Tensor(2.3636475, shape=(), dtype=float32)","tf.Tensor(0.6280217, shape=(), dtype=float32)"
6423,"tf.Tensor(2.408966, shape=(), dtype=float32)","tf.Tensor(0.5835265, shape=(), dtype=float32)"
6424,"tf.Tensor(2.3199286, shape=(), dtype=float32)","tf.Tensor(0.6703937, shape=(), dtype=float32)"
6425,"tf.Tensor(1.9277823, shape=(), dtype=float32)","tf.Tensor(0.5769014, shape=(), dtype=float32)"
6426,"tf.Tensor(1.7202352, shape=(), dtype=float32)","tf.Tensor(0.5524055, shape=(), dtype=float32)"
6427,"tf.Tensor(1.5636408, shape=(), dtype=float32)","tf.Tensor(0.50741875, shape=(), dtype=float32)"
6428,"tf.Tensor(1.7609437, shape=(), dtype=float32)","tf.Tensor(0.5500318, shape=(), dtype=float32)"
6429,"tf.Tensor(1.8026521, shape=(), dtype=float32)","tf.Tensor(0.48669454, shape=(), dtype=float32)"
6430,"tf.Tensor(1.7164387, shape=(), dtype=float32)","tf.Tensor(0.510797, shape=(), dtype=float32)"
6431,"tf.Tensor(1.8933883, shape=(), dtype=float32)","tf.Tensor(0.5910415, shape=(), dtype=float32)"
6432,"tf.Tensor(1.8053243, shape=(), dtype=float32)","tf.Tensor(0.48671067, shape=(), dtype=float32)"
6433,"tf.Tensor(2.0866282, shape=(), dtype=float32)","tf.Tensor(0.57200515, shape=(), dtype=float32)"
6434,"tf.Tensor(1.9476287, shape=(), dtype=float32)","tf.Tensor(0.48122817, shape=(), dtype=float32)"
6435,"tf.Tensor(1.8769518, shape=(), dtype=float32)","tf.Tensor(0.59282106, shape=(), dtype=float32)"
6436,"tf.Tensor(1.9459512, shape=(), dtype=float32)","tf.Tensor(0.5609851, shape=(), dtype=float32)"
6437,"tf.Tensor(1.8906517, shape=(), dtype=float32)","tf.Tensor(0.59259635, shape=(), dtype=float32)"
6438,"tf.Tensor(1.7536559, shape=(), dtype=float32)","tf.Tensor(0.5503565, shape=(), dtype=float32)"
6439,"tf.Tensor(1.8408775, shape=(), dtype=float32)","tf.Tensor(0.58750194, shape=(), dtype=float32)"
6440,"tf.Tensor(2.0155244, shape=(), dtype=float32)","tf.Tensor(0.5933214, shape=(), dtype=float32)"
6441,"tf.Tensor(1.871238, shape=(), dtype=float32)","tf.Tensor(0.6449774, shape=(), dtype=float32)"
6442,"tf.Tensor(2.0802927, shape=(), dtype=float32)","tf.Tensor(0.63527024, shape=(), dtype=float32)"
6443,"tf.Tensor(1.8616502, shape=(), dtype=float32)","tf.Tensor(0.73835856, shape=(), dtype=float32)"
6444,"tf.Tensor(1.9112384, shape=(), dtype=float32)","tf.Tensor(0.60169095, shape=(), dtype=float32)"
6445,"tf.Tensor(1.6148334, shape=(), dtype=float32)","tf.Tensor(0.74868846, shape=(), dtype=float32)"
6446,"tf.Tensor(1.9314215, shape=(), dtype=float32)","tf.Tensor(0.64243156, shape=(), dtype=float32)"
6447,"tf.Tensor(1.9658926, shape=(), dtype=float32)","tf.Tensor(0.76442987, shape=(), dtype=float32)"
6448,"tf.Tensor(2.242058, shape=(), dtype=float32)","tf.Tensor(0.62446606, shape=(), dtype=float32)"
6449,"tf.Tensor(2.1698818, shape=(), dtype=float32)","tf.Tensor(0.6718071, shape=(), dtype=float32)"
6450,"tf.Tensor(2.2843666, shape=(), dtype=float32)","tf.Tensor(0.59457165, shape=(), dtype=float32)"
6451,"tf.Tensor(2.311799, shape=(), dtype=float32)","tf.Tensor(0.5997186, shape=(), dtype=float32)"
6452,"tf.Tensor(2.3900533, shape=(), dtype=float32)","tf.Tensor(0.59830475, shape=(), dtype=float32)"
6453,"tf.Tensor(2.4131193, shape=(), dtype=float32)","tf.Tensor(0.5546932, shape=(), dtype=float32)"
6454,"tf.Tensor(2.1149929, shape=(), dtype=float32)","tf.Tensor(0.49625248, shape=(), dtype=float32)"
6455,"tf.Tensor(2.3154998, shape=(), dtype=float32)","tf.Tensor(0.51026464, shape=(), dtype=float32)"
6456,"tf.Tensor(2.762249, shape=(), dtype=float32)","tf.Tensor(0.3359574, shape=(), dtype=float32)"
6457,"tf.Tensor(2.7761045, shape=(), dtype=float32)","tf.Tensor(0.40240955, shape=(), dtype=float32)"
6458,"tf.Tensor(2.778831, shape=(), dtype=float32)","tf.Tensor(0.41285828, shape=(), dtype=float32)"
6459,"tf.Tensor(2.9185097, shape=(), dtype=float32)","tf.Tensor(0.3654163, shape=(), dtype=float32)"
6460,"tf.Tensor(3.1008005, shape=(), dtype=float32)","tf.Tensor(0.41629142, shape=(), dtype=float32)"
6461,"tf.Tensor(2.995472, shape=(), dtype=float32)","tf.Tensor(0.33569133, shape=(), dtype=float32)"
6462,"tf.Tensor(3.009076, shape=(), dtype=float32)","tf.Tensor(0.31123233, shape=(), dtype=float32)"
6463,"tf.Tensor(2.635195, shape=(), dtype=float32)","tf.Tensor(0.4018743, shape=(), dtype=float32)"
6464,"tf.Tensor(2.7245245, shape=(), dtype=float32)","tf.Tensor(0.30931777, shape=(), dtype=float32)"
6465,"tf.Tensor(2.712216, shape=(), dtype=float32)","tf.Tensor(0.4388861, shape=(), dtype=float32)"
6466,"tf.Tensor(2.6488693, shape=(), dtype=float32)","tf.Tensor(0.37512466, shape=(), dtype=float32)"
6467,"tf.Tensor(2.4823456, shape=(), dtype=float32)","tf.Tensor(0.55315244, shape=(), dtype=float32)"
6468,"tf.Tensor(2.5555933, shape=(), dtype=float32)","tf.Tensor(0.48681748, shape=(), dtype=float32)"
6469,"tf.Tensor(2.7586696, shape=(), dtype=float32)","tf.Tensor(0.6458098, shape=(), dtype=float32)"
6470,"tf.Tensor(3.1785824, shape=(), dtype=float32)","tf.Tensor(0.78020996, shape=(), dtype=float32)"
6471,"tf.Tensor(3.19269, shape=(), dtype=float32)","tf.Tensor(0.93012875, shape=(), dtype=float32)"
6472,"tf.Tensor(3.1197143, shape=(), dtype=float32)","tf.Tensor(0.85213214, shape=(), dtype=float32)"
6473,"tf.Tensor(3.4025607, shape=(), dtype=float32)","tf.Tensor(1.151567, shape=(), dtype=float32)"
6474,"tf.Tensor(2.2270234, shape=(), dtype=float32)","tf.Tensor(0.9918861, shape=(), dtype=float32)"
6475,"tf.Tensor(1.6592181, shape=(), dtype=float32)","tf.Tensor(1.0750309, shape=(), dtype=float32)"
6476,"tf.Tensor(2.2811697, shape=(), dtype=float32)","tf.Tensor(0.91057575, shape=(), dtype=float32)"
6477,"tf.Tensor(3.3680148, shape=(), dtype=float32)","tf.Tensor(0.95423424, shape=(), dtype=float32)"
6478,"tf.Tensor(3.5673935, shape=(), dtype=float32)","tf.Tensor(0.9362922, shape=(), dtype=float32)"
6479,"tf.Tensor(3.691612, shape=(), dtype=float32)","tf.Tensor(0.9743476, shape=(), dtype=float32)"
6480,"tf.Tensor(2.8098316, shape=(), dtype=float32)","tf.Tensor(0.91806865, shape=(), dtype=float32)"
6481,"tf.Tensor(2.2287498, shape=(), dtype=float32)","tf.Tensor(1.0377259, shape=(), dtype=float32)"
6482,"tf.Tensor(1.6578846, shape=(), dtype=float32)","tf.Tensor(0.97926396, shape=(), dtype=float32)"
6483,"tf.Tensor(1.6459662, shape=(), dtype=float32)","tf.Tensor(1.0113809, shape=(), dtype=float32)"
6484,"tf.Tensor(1.8032308, shape=(), dtype=float32)","tf.Tensor(1.0826437, shape=(), dtype=float32)"
6485,"tf.Tensor(2.2838233, shape=(), dtype=float32)","tf.Tensor(0.97867686, shape=(), dtype=float32)"
6486,"tf.Tensor(2.1964803, shape=(), dtype=float32)","tf.Tensor(1.0106579, shape=(), dtype=float32)"
6487,"tf.Tensor(2.2797465, shape=(), dtype=float32)","tf.Tensor(0.78025234, shape=(), dtype=float32)"
6488,"tf.Tensor(2.0221741, shape=(), dtype=float32)","tf.Tensor(0.8870652, shape=(), dtype=float32)"
6489,"tf.Tensor(1.8466496, shape=(), dtype=float32)","tf.Tensor(0.737471, shape=(), dtype=float32)"
6490,"tf.Tensor(1.7202461, shape=(), dtype=float32)","tf.Tensor(0.73743486, shape=(), dtype=float32)"
6491,"tf.Tensor(1.8619592, shape=(), dtype=float32)","tf.Tensor(0.83091784, shape=(), dtype=float32)"
6492,"tf.Tensor(2.0541332, shape=(), dtype=float32)","tf.Tensor(0.55429554, shape=(), dtype=float32)"
6493,"tf.Tensor(2.0519528, shape=(), dtype=float32)","tf.Tensor(0.4613391, shape=(), dtype=float32)"
6494,"tf.Tensor(2.1066365, shape=(), dtype=float32)","tf.Tensor(0.43795443, shape=(), dtype=float32)"
6495,"tf.Tensor(2.0930939, shape=(), dtype=float32)","tf.Tensor(0.40090793, shape=(), dtype=float32)"
6496,"tf.Tensor(2.1984937, shape=(), dtype=float32)","tf.Tensor(0.33041555, shape=(), dtype=float32)"
6497,"tf.Tensor(2.2099617, shape=(), dtype=float32)","tf.Tensor(0.40037304, shape=(), dtype=float32)"
6498,"tf.Tensor(2.1511807, shape=(), dtype=float32)","tf.Tensor(0.32604605, shape=(), dtype=float32)"
6499,"tf.Tensor(2.2996588, shape=(), dtype=float32)","tf.Tensor(0.2858429, shape=(), dtype=float32)"
6500,"tf.Tensor(2.1685252, shape=(), dtype=float32)","tf.Tensor(0.27830404, shape=(), dtype=float32)"
6501,"tf.Tensor(2.0587687, shape=(), dtype=float32)","tf.Tensor(0.34333152, shape=(), dtype=float32)"
6502,"tf.Tensor(2.137669, shape=(), dtype=float32)","tf.Tensor(0.30821824, shape=(), dtype=float32)"
6503,"tf.Tensor(2.014237, shape=(), dtype=float32)","tf.Tensor(0.3467218, shape=(), dtype=float32)"
6504,"tf.Tensor(1.9376054, shape=(), dtype=float32)","tf.Tensor(0.4200964, shape=(), dtype=float32)"
6505,"tf.Tensor(1.955184, shape=(), dtype=float32)","tf.Tensor(0.43244666, shape=(), dtype=float32)"
6506,"tf.Tensor(1.9373806, shape=(), dtype=float32)","tf.Tensor(0.4285342, shape=(), dtype=float32)"
6507,"tf.Tensor(1.8608435, shape=(), dtype=float32)","tf.Tensor(0.48419076, shape=(), dtype=float32)"
6508,"tf.Tensor(2.049839, shape=(), dtype=float32)","tf.Tensor(0.53767025, shape=(), dtype=float32)"
6509,"tf.Tensor(1.9015923, shape=(), dtype=float32)","tf.Tensor(0.5494791, shape=(), dtype=float32)"
6510,"tf.Tensor(2.1257093, shape=(), dtype=float32)","tf.Tensor(0.4761657, shape=(), dtype=float32)"
6511,"tf.Tensor(2.2143433, shape=(), dtype=float32)","tf.Tensor(0.5910722, shape=(), dtype=float32)"
6512,"tf.Tensor(2.3944738, shape=(), dtype=float32)","tf.Tensor(0.6219402, shape=(), dtype=float32)"
6513,"tf.Tensor(2.2690635, shape=(), dtype=float32)","tf.Tensor(0.52542984, shape=(), dtype=float32)"
6514,"tf.Tensor(2.1406317, shape=(), dtype=float32)","tf.Tensor(0.64516544, shape=(), dtype=float32)"
6515,"tf.Tensor(2.0566764, shape=(), dtype=float32)","tf.Tensor(0.7130951, shape=(), dtype=float32)"
6516,"tf.Tensor(1.9416785, shape=(), dtype=float32)","tf.Tensor(0.77770257, shape=(), dtype=float32)"
6517,"tf.Tensor(1.9071301, shape=(), dtype=float32)","tf.Tensor(0.6474803, shape=(), dtype=float32)"
6518,"tf.Tensor(1.9241171, shape=(), dtype=float32)","tf.Tensor(0.8082742, shape=(), dtype=float32)"
6519,"tf.Tensor(1.7242556, shape=(), dtype=float32)","tf.Tensor(0.7424839, shape=(), dtype=float32)"
6520,"tf.Tensor(1.6577044, shape=(), dtype=float32)","tf.Tensor(0.82346964, shape=(), dtype=float32)"
6521,"tf.Tensor(1.7690365, shape=(), dtype=float32)","tf.Tensor(0.6730859, shape=(), dtype=float32)"
6522,"tf.Tensor(1.811522, shape=(), dtype=float32)","tf.Tensor(0.7943737, shape=(), dtype=float32)"
6523,"tf.Tensor(1.8474363, shape=(), dtype=float32)","tf.Tensor(0.7935649, shape=(), dtype=float32)"
6524,"tf.Tensor(1.7203233, shape=(), dtype=float32)","tf.Tensor(0.7411988, shape=(), dtype=float32)"
6525,"tf.Tensor(2.0187924, shape=(), dtype=float32)","tf.Tensor(0.84449136, shape=(), dtype=float32)"
6526,"tf.Tensor(1.9433115, shape=(), dtype=float32)","tf.Tensor(0.8076613, shape=(), dtype=float32)"
6527,"tf.Tensor(2.2823946, shape=(), dtype=float32)","tf.Tensor(0.7192907, shape=(), dtype=float32)"
6528,"tf.Tensor(1.9921398, shape=(), dtype=float32)","tf.Tensor(0.88838243, shape=(), dtype=float32)"
6529,"tf.Tensor(1.9059258, shape=(), dtype=float32)","tf.Tensor(0.8592585, shape=(), dtype=float32)"
6530,"tf.Tensor(2.0103784, shape=(), dtype=float32)","tf.Tensor(0.7134822, shape=(), dtype=float32)"
6531,"tf.Tensor(1.9582613, shape=(), dtype=float32)","tf.Tensor(0.6807582, shape=(), dtype=float32)"
6532,"tf.Tensor(1.7938199, shape=(), dtype=float32)","tf.Tensor(0.77646315, shape=(), dtype=float32)"
6533,"tf.Tensor(1.8762451, shape=(), dtype=float32)","tf.Tensor(0.8064077, shape=(), dtype=float32)"
6534,"tf.Tensor(1.8575598, shape=(), dtype=float32)","tf.Tensor(0.6044893, shape=(), dtype=float32)"
6535,"tf.Tensor(1.6496603, shape=(), dtype=float32)","tf.Tensor(0.80123174, shape=(), dtype=float32)"
6536,"tf.Tensor(1.5495071, shape=(), dtype=float32)","tf.Tensor(0.8523425, shape=(), dtype=float32)"
6537,"tf.Tensor(1.5915872, shape=(), dtype=float32)","tf.Tensor(0.73649883, shape=(), dtype=float32)"
6538,"tf.Tensor(1.5779037, shape=(), dtype=float32)","tf.Tensor(0.68798155, shape=(), dtype=float32)"
6539,"tf.Tensor(1.5090438, shape=(), dtype=float32)","tf.Tensor(0.83921945, shape=(), dtype=float32)"
6540,"tf.Tensor(1.5961323, shape=(), dtype=float32)","tf.Tensor(0.7503131, shape=(), dtype=float32)"
6541,"tf.Tensor(1.5128846, shape=(), dtype=float32)","tf.Tensor(0.7529629, shape=(), dtype=float32)"
6542,"tf.Tensor(1.5012252, shape=(), dtype=float32)","tf.Tensor(0.6901964, shape=(), dtype=float32)"
6543,"tf.Tensor(1.4625539, shape=(), dtype=float32)","tf.Tensor(0.6184644, shape=(), dtype=float32)"
6544,"tf.Tensor(1.4237057, shape=(), dtype=float32)","tf.Tensor(0.5712894, shape=(), dtype=float32)"
6545,"tf.Tensor(1.3598626, shape=(), dtype=float32)","tf.Tensor(0.5592697, shape=(), dtype=float32)"
6546,"tf.Tensor(1.337041, shape=(), dtype=float32)","tf.Tensor(0.493796, shape=(), dtype=float32)"
6547,"tf.Tensor(1.5593147, shape=(), dtype=float32)","tf.Tensor(0.47822994, shape=(), dtype=float32)"
6548,"tf.Tensor(1.5452163, shape=(), dtype=float32)","tf.Tensor(0.41807628, shape=(), dtype=float32)"
6549,"tf.Tensor(1.6494579, shape=(), dtype=float32)","tf.Tensor(0.3856027, shape=(), dtype=float32)"
6550,"tf.Tensor(1.6746581, shape=(), dtype=float32)","tf.Tensor(0.37233487, shape=(), dtype=float32)"
6551,"tf.Tensor(1.7315772, shape=(), dtype=float32)","tf.Tensor(0.3469581, shape=(), dtype=float32)"
6552,"tf.Tensor(1.7548503, shape=(), dtype=float32)","tf.Tensor(0.32349488, shape=(), dtype=float32)"
6553,"tf.Tensor(1.7424006, shape=(), dtype=float32)","tf.Tensor(0.33702916, shape=(), dtype=float32)"
