,history_generator_loss,history_discriminator_loss
1125,"tf.Tensor(0.70345974, shape=(), dtype=float32)","tf.Tensor(1.0891922, shape=(), dtype=float32)"
1126,"tf.Tensor(0.7173487, shape=(), dtype=float32)","tf.Tensor(1.0273184, shape=(), dtype=float32)"
1127,"tf.Tensor(0.6961318, shape=(), dtype=float32)","tf.Tensor(1.0726464, shape=(), dtype=float32)"
1128,"tf.Tensor(0.70482266, shape=(), dtype=float32)","tf.Tensor(1.0530949, shape=(), dtype=float32)"
1129,"tf.Tensor(0.7000723, shape=(), dtype=float32)","tf.Tensor(1.070167, shape=(), dtype=float32)"
1130,"tf.Tensor(0.69581604, shape=(), dtype=float32)","tf.Tensor(1.0129659, shape=(), dtype=float32)"
1131,"tf.Tensor(0.72640836, shape=(), dtype=float32)","tf.Tensor(0.979436, shape=(), dtype=float32)"
1132,"tf.Tensor(0.697701, shape=(), dtype=float32)","tf.Tensor(1.0583661, shape=(), dtype=float32)"
1133,"tf.Tensor(0.73401964, shape=(), dtype=float32)","tf.Tensor(1.0033982, shape=(), dtype=float32)"
1134,"tf.Tensor(0.74242395, shape=(), dtype=float32)","tf.Tensor(1.012699, shape=(), dtype=float32)"
1135,"tf.Tensor(0.7828609, shape=(), dtype=float32)","tf.Tensor(0.97803366, shape=(), dtype=float32)"
1136,"tf.Tensor(0.8063563, shape=(), dtype=float32)","tf.Tensor(1.004623, shape=(), dtype=float32)"
1137,"tf.Tensor(0.8703938, shape=(), dtype=float32)","tf.Tensor(0.97005403, shape=(), dtype=float32)"
1138,"tf.Tensor(0.8396358, shape=(), dtype=float32)","tf.Tensor(1.0033517, shape=(), dtype=float32)"
1139,"tf.Tensor(0.88647455, shape=(), dtype=float32)","tf.Tensor(0.99656147, shape=(), dtype=float32)"
1140,"tf.Tensor(0.9007172, shape=(), dtype=float32)","tf.Tensor(1.0005298, shape=(), dtype=float32)"
1141,"tf.Tensor(0.90986055, shape=(), dtype=float32)","tf.Tensor(1.028272, shape=(), dtype=float32)"
1142,"tf.Tensor(0.94146985, shape=(), dtype=float32)","tf.Tensor(1.0141637, shape=(), dtype=float32)"
1143,"tf.Tensor(0.8912051, shape=(), dtype=float32)","tf.Tensor(1.0747125, shape=(), dtype=float32)"
1144,"tf.Tensor(0.9559723, shape=(), dtype=float32)","tf.Tensor(1.1044449, shape=(), dtype=float32)"
1145,"tf.Tensor(0.96090764, shape=(), dtype=float32)","tf.Tensor(1.1045052, shape=(), dtype=float32)"
1146,"tf.Tensor(0.8858219, shape=(), dtype=float32)","tf.Tensor(1.2072009, shape=(), dtype=float32)"
1147,"tf.Tensor(0.8504896, shape=(), dtype=float32)","tf.Tensor(1.2075543, shape=(), dtype=float32)"
1148,"tf.Tensor(0.83939767, shape=(), dtype=float32)","tf.Tensor(1.2089626, shape=(), dtype=float32)"
1149,"tf.Tensor(0.83352226, shape=(), dtype=float32)","tf.Tensor(1.2252272, shape=(), dtype=float32)"
1150,"tf.Tensor(0.8088169, shape=(), dtype=float32)","tf.Tensor(1.2440164, shape=(), dtype=float32)"
1151,"tf.Tensor(0.9526591, shape=(), dtype=float32)","tf.Tensor(1.2780759, shape=(), dtype=float32)"
1152,"tf.Tensor(0.90845275, shape=(), dtype=float32)","tf.Tensor(1.2920614, shape=(), dtype=float32)"
1153,"tf.Tensor(0.82316184, shape=(), dtype=float32)","tf.Tensor(1.3054047, shape=(), dtype=float32)"
1154,"tf.Tensor(0.8001599, shape=(), dtype=float32)","tf.Tensor(1.2823095, shape=(), dtype=float32)"
1155,"tf.Tensor(0.7522604, shape=(), dtype=float32)","tf.Tensor(1.251558, shape=(), dtype=float32)"
1156,"tf.Tensor(0.7247317, shape=(), dtype=float32)","tf.Tensor(1.2935652, shape=(), dtype=float32)"
1157,"tf.Tensor(0.6901296, shape=(), dtype=float32)","tf.Tensor(1.3859851, shape=(), dtype=float32)"
1158,"tf.Tensor(0.7008116, shape=(), dtype=float32)","tf.Tensor(1.2651434, shape=(), dtype=float32)"
1159,"tf.Tensor(0.70511234, shape=(), dtype=float32)","tf.Tensor(1.3249823, shape=(), dtype=float32)"
1160,"tf.Tensor(0.64517117, shape=(), dtype=float32)","tf.Tensor(1.3440664, shape=(), dtype=float32)"
1161,"tf.Tensor(0.6388686, shape=(), dtype=float32)","tf.Tensor(1.2531501, shape=(), dtype=float32)"
1162,"tf.Tensor(0.6756442, shape=(), dtype=float32)","tf.Tensor(1.1895621, shape=(), dtype=float32)"
1163,"tf.Tensor(0.6476705, shape=(), dtype=float32)","tf.Tensor(1.2654008, shape=(), dtype=float32)"
1164,"tf.Tensor(0.6813739, shape=(), dtype=float32)","tf.Tensor(1.076405, shape=(), dtype=float32)"
1165,"tf.Tensor(0.73889065, shape=(), dtype=float32)","tf.Tensor(1.146954, shape=(), dtype=float32)"
1166,"tf.Tensor(0.8027496, shape=(), dtype=float32)","tf.Tensor(1.1411405, shape=(), dtype=float32)"
1167,"tf.Tensor(0.88960207, shape=(), dtype=float32)","tf.Tensor(1.1093895, shape=(), dtype=float32)"
1168,"tf.Tensor(1.0485849, shape=(), dtype=float32)","tf.Tensor(1.1015658, shape=(), dtype=float32)"
1169,"tf.Tensor(1.1119366, shape=(), dtype=float32)","tf.Tensor(1.0085547, shape=(), dtype=float32)"
1170,"tf.Tensor(1.1473572, shape=(), dtype=float32)","tf.Tensor(0.9702141, shape=(), dtype=float32)"
1171,"tf.Tensor(1.2297999, shape=(), dtype=float32)","tf.Tensor(1.0225421, shape=(), dtype=float32)"
1172,"tf.Tensor(1.2091861, shape=(), dtype=float32)","tf.Tensor(1.0191119, shape=(), dtype=float32)"
1173,"tf.Tensor(1.2627249, shape=(), dtype=float32)","tf.Tensor(1.0049744, shape=(), dtype=float32)"
1174,"tf.Tensor(1.2294517, shape=(), dtype=float32)","tf.Tensor(1.0010648, shape=(), dtype=float32)"
1175,"tf.Tensor(1.1894491, shape=(), dtype=float32)","tf.Tensor(0.9806424, shape=(), dtype=float32)"
1176,"tf.Tensor(1.1891985, shape=(), dtype=float32)","tf.Tensor(1.0243472, shape=(), dtype=float32)"
1177,"tf.Tensor(1.1805822, shape=(), dtype=float32)","tf.Tensor(1.057056, shape=(), dtype=float32)"
1178,"tf.Tensor(1.2448022, shape=(), dtype=float32)","tf.Tensor(0.9354013, shape=(), dtype=float32)"
1179,"tf.Tensor(1.5382361, shape=(), dtype=float32)","tf.Tensor(1.01043, shape=(), dtype=float32)"
1180,"tf.Tensor(1.6283985, shape=(), dtype=float32)","tf.Tensor(1.0347263, shape=(), dtype=float32)"
1181,"tf.Tensor(1.8653605, shape=(), dtype=float32)","tf.Tensor(1.0968322, shape=(), dtype=float32)"
1182,"tf.Tensor(1.7733743, shape=(), dtype=float32)","tf.Tensor(1.193356, shape=(), dtype=float32)"
1183,"tf.Tensor(1.7114121, shape=(), dtype=float32)","tf.Tensor(1.2108228, shape=(), dtype=float32)"
1184,"tf.Tensor(1.5625988, shape=(), dtype=float32)","tf.Tensor(1.2438517, shape=(), dtype=float32)"
1185,"tf.Tensor(1.5083334, shape=(), dtype=float32)","tf.Tensor(1.1050856, shape=(), dtype=float32)"
1186,"tf.Tensor(1.6528103, shape=(), dtype=float32)","tf.Tensor(1.0869489, shape=(), dtype=float32)"
1187,"tf.Tensor(1.7932475, shape=(), dtype=float32)","tf.Tensor(1.2271585, shape=(), dtype=float32)"
1188,"tf.Tensor(1.906215, shape=(), dtype=float32)","tf.Tensor(1.0752298, shape=(), dtype=float32)"
1189,"tf.Tensor(1.9372704, shape=(), dtype=float32)","tf.Tensor(1.0836895, shape=(), dtype=float32)"
1190,"tf.Tensor(1.9075216, shape=(), dtype=float32)","tf.Tensor(1.1854211, shape=(), dtype=float32)"
1191,"tf.Tensor(1.7519102, shape=(), dtype=float32)","tf.Tensor(1.1140879, shape=(), dtype=float32)"
1192,"tf.Tensor(1.7597144, shape=(), dtype=float32)","tf.Tensor(1.1276865, shape=(), dtype=float32)"
1193,"tf.Tensor(1.456856, shape=(), dtype=float32)","tf.Tensor(1.1909771, shape=(), dtype=float32)"
1194,"tf.Tensor(1.4598361, shape=(), dtype=float32)","tf.Tensor(1.0910912, shape=(), dtype=float32)"
1195,"tf.Tensor(1.713794, shape=(), dtype=float32)","tf.Tensor(1.0598099, shape=(), dtype=float32)"
1196,"tf.Tensor(2.1601276, shape=(), dtype=float32)","tf.Tensor(1.1191456, shape=(), dtype=float32)"
1197,"tf.Tensor(1.974751, shape=(), dtype=float32)","tf.Tensor(1.0407096, shape=(), dtype=float32)"
1198,"tf.Tensor(2.123297, shape=(), dtype=float32)","tf.Tensor(1.042556, shape=(), dtype=float32)"
1199,"tf.Tensor(2.014286, shape=(), dtype=float32)","tf.Tensor(1.0267358, shape=(), dtype=float32)"
1200,"tf.Tensor(1.7889773, shape=(), dtype=float32)","tf.Tensor(0.988018, shape=(), dtype=float32)"
1201,"tf.Tensor(1.6186957, shape=(), dtype=float32)","tf.Tensor(1.0386316, shape=(), dtype=float32)"
1202,"tf.Tensor(1.616611, shape=(), dtype=float32)","tf.Tensor(0.91295564, shape=(), dtype=float32)"
1203,"tf.Tensor(1.6833849, shape=(), dtype=float32)","tf.Tensor(0.9362616, shape=(), dtype=float32)"
1204,"tf.Tensor(2.0108638, shape=(), dtype=float32)","tf.Tensor(0.88142645, shape=(), dtype=float32)"
1205,"tf.Tensor(2.2654395, shape=(), dtype=float32)","tf.Tensor(0.94588226, shape=(), dtype=float32)"
1206,"tf.Tensor(2.2558668, shape=(), dtype=float32)","tf.Tensor(0.85475695, shape=(), dtype=float32)"
1207,"tf.Tensor(2.1101055, shape=(), dtype=float32)","tf.Tensor(0.936845, shape=(), dtype=float32)"
1208,"tf.Tensor(2.010899, shape=(), dtype=float32)","tf.Tensor(0.88326, shape=(), dtype=float32)"
1209,"tf.Tensor(1.6869678, shape=(), dtype=float32)","tf.Tensor(0.8410001, shape=(), dtype=float32)"
1210,"tf.Tensor(1.86836, shape=(), dtype=float32)","tf.Tensor(0.712367, shape=(), dtype=float32)"
1211,"tf.Tensor(1.8112061, shape=(), dtype=float32)","tf.Tensor(0.7587138, shape=(), dtype=float32)"
1212,"tf.Tensor(2.098145, shape=(), dtype=float32)","tf.Tensor(0.76546234, shape=(), dtype=float32)"
1213,"tf.Tensor(2.0676594, shape=(), dtype=float32)","tf.Tensor(0.7221199, shape=(), dtype=float32)"
1214,"tf.Tensor(2.3214297, shape=(), dtype=float32)","tf.Tensor(0.74021465, shape=(), dtype=float32)"
1215,"tf.Tensor(2.3505042, shape=(), dtype=float32)","tf.Tensor(0.7747265, shape=(), dtype=float32)"
1216,"tf.Tensor(2.167012, shape=(), dtype=float32)","tf.Tensor(0.73255557, shape=(), dtype=float32)"
1217,"tf.Tensor(2.0497034, shape=(), dtype=float32)","tf.Tensor(0.7249102, shape=(), dtype=float32)"
1218,"tf.Tensor(1.9058638, shape=(), dtype=float32)","tf.Tensor(0.7176613, shape=(), dtype=float32)"
1219,"tf.Tensor(2.1004062, shape=(), dtype=float32)","tf.Tensor(0.6753715, shape=(), dtype=float32)"
1220,"tf.Tensor(1.9517548, shape=(), dtype=float32)","tf.Tensor(0.6306988, shape=(), dtype=float32)"
1221,"tf.Tensor(2.2132041, shape=(), dtype=float32)","tf.Tensor(0.6978805, shape=(), dtype=float32)"
1222,"tf.Tensor(2.5066624, shape=(), dtype=float32)","tf.Tensor(0.6904432, shape=(), dtype=float32)"
1223,"tf.Tensor(2.3792582, shape=(), dtype=float32)","tf.Tensor(0.6640091, shape=(), dtype=float32)"
1224,"tf.Tensor(2.274859, shape=(), dtype=float32)","tf.Tensor(0.7190602, shape=(), dtype=float32)"
1225,"tf.Tensor(1.8522348, shape=(), dtype=float32)","tf.Tensor(0.7928807, shape=(), dtype=float32)"
1226,"tf.Tensor(1.6908464, shape=(), dtype=float32)","tf.Tensor(0.7502507, shape=(), dtype=float32)"
1227,"tf.Tensor(1.6514738, shape=(), dtype=float32)","tf.Tensor(0.7446224, shape=(), dtype=float32)"
1228,"tf.Tensor(1.7592275, shape=(), dtype=float32)","tf.Tensor(0.82788897, shape=(), dtype=float32)"
1229,"tf.Tensor(2.1214638, shape=(), dtype=float32)","tf.Tensor(0.801759, shape=(), dtype=float32)"
1230,"tf.Tensor(2.2455487, shape=(), dtype=float32)","tf.Tensor(0.86743414, shape=(), dtype=float32)"
1231,"tf.Tensor(1.8806059, shape=(), dtype=float32)","tf.Tensor(0.8114376, shape=(), dtype=float32)"
1232,"tf.Tensor(1.5385966, shape=(), dtype=float32)","tf.Tensor(0.8720485, shape=(), dtype=float32)"
1233,"tf.Tensor(1.2085502, shape=(), dtype=float32)","tf.Tensor(0.9168827, shape=(), dtype=float32)"
1234,"tf.Tensor(1.130435, shape=(), dtype=float32)","tf.Tensor(1.046494, shape=(), dtype=float32)"
1235,"tf.Tensor(1.132076, shape=(), dtype=float32)","tf.Tensor(1.1829822, shape=(), dtype=float32)"
1236,"tf.Tensor(1.1452904, shape=(), dtype=float32)","tf.Tensor(1.2739406, shape=(), dtype=float32)"
1237,"tf.Tensor(1.2483265, shape=(), dtype=float32)","tf.Tensor(1.3226243, shape=(), dtype=float32)"
1238,"tf.Tensor(1.3104405, shape=(), dtype=float32)","tf.Tensor(1.3029057, shape=(), dtype=float32)"
1239,"tf.Tensor(1.3650309, shape=(), dtype=float32)","tf.Tensor(1.2585776, shape=(), dtype=float32)"
1240,"tf.Tensor(1.4159244, shape=(), dtype=float32)","tf.Tensor(1.0450227, shape=(), dtype=float32)"
1241,"tf.Tensor(1.4499843, shape=(), dtype=float32)","tf.Tensor(0.82283175, shape=(), dtype=float32)"
1242,"tf.Tensor(1.6156578, shape=(), dtype=float32)","tf.Tensor(0.5631841, shape=(), dtype=float32)"
1243,"tf.Tensor(1.9825636, shape=(), dtype=float32)","tf.Tensor(0.41603717, shape=(), dtype=float32)"
1244,"tf.Tensor(2.4211013, shape=(), dtype=float32)","tf.Tensor(0.29590106, shape=(), dtype=float32)"
1245,"tf.Tensor(2.8917346, shape=(), dtype=float32)","tf.Tensor(0.2239024, shape=(), dtype=float32)"
1246,"tf.Tensor(3.2288773, shape=(), dtype=float32)","tf.Tensor(0.1761767, shape=(), dtype=float32)"
1247,"tf.Tensor(3.652522, shape=(), dtype=float32)","tf.Tensor(0.13893664, shape=(), dtype=float32)"
1248,"tf.Tensor(4.2013197, shape=(), dtype=float32)","tf.Tensor(0.10533793, shape=(), dtype=float32)"
1249,"tf.Tensor(4.682087, shape=(), dtype=float32)","tf.Tensor(0.08735809, shape=(), dtype=float32)"
1250,"tf.Tensor(4.8966923, shape=(), dtype=float32)","tf.Tensor(0.075741656, shape=(), dtype=float32)"
1251,"tf.Tensor(5.2935414, shape=(), dtype=float32)","tf.Tensor(0.076275796, shape=(), dtype=float32)"
1252,"tf.Tensor(5.3533955, shape=(), dtype=float32)","tf.Tensor(0.072985046, shape=(), dtype=float32)"
1253,"tf.Tensor(5.722934, shape=(), dtype=float32)","tf.Tensor(0.073557705, shape=(), dtype=float32)"
1254,"tf.Tensor(5.766696, shape=(), dtype=float32)","tf.Tensor(0.09455432, shape=(), dtype=float32)"
1255,"tf.Tensor(5.602149, shape=(), dtype=float32)","tf.Tensor(0.06638372, shape=(), dtype=float32)"
1256,"tf.Tensor(5.5082426, shape=(), dtype=float32)","tf.Tensor(0.11220516, shape=(), dtype=float32)"
1257,"tf.Tensor(5.2804317, shape=(), dtype=float32)","tf.Tensor(0.1148597, shape=(), dtype=float32)"
1258,"tf.Tensor(4.874315, shape=(), dtype=float32)","tf.Tensor(0.104556456, shape=(), dtype=float32)"
1259,"tf.Tensor(4.0799885, shape=(), dtype=float32)","tf.Tensor(0.18441579, shape=(), dtype=float32)"
1260,"tf.Tensor(3.6513913, shape=(), dtype=float32)","tf.Tensor(0.15315506, shape=(), dtype=float32)"
1261,"tf.Tensor(2.8403687, shape=(), dtype=float32)","tf.Tensor(0.29298928, shape=(), dtype=float32)"
1262,"tf.Tensor(2.4421806, shape=(), dtype=float32)","tf.Tensor(0.27713326, shape=(), dtype=float32)"
1263,"tf.Tensor(1.7158453, shape=(), dtype=float32)","tf.Tensor(0.43847105, shape=(), dtype=float32)"
1264,"tf.Tensor(1.3443797, shape=(), dtype=float32)","tf.Tensor(0.55861056, shape=(), dtype=float32)"
1265,"tf.Tensor(1.4432297, shape=(), dtype=float32)","tf.Tensor(0.62758255, shape=(), dtype=float32)"
1266,"tf.Tensor(1.9265816, shape=(), dtype=float32)","tf.Tensor(0.7535155, shape=(), dtype=float32)"
1267,"tf.Tensor(2.0816593, shape=(), dtype=float32)","tf.Tensor(1.0512826, shape=(), dtype=float32)"
1268,"tf.Tensor(2.1524072, shape=(), dtype=float32)","tf.Tensor(1.2918179, shape=(), dtype=float32)"
1269,"tf.Tensor(2.007363, shape=(), dtype=float32)","tf.Tensor(1.6078545, shape=(), dtype=float32)"
1270,"tf.Tensor(1.7539002, shape=(), dtype=float32)","tf.Tensor(1.7025527, shape=(), dtype=float32)"
1271,"tf.Tensor(1.316329, shape=(), dtype=float32)","tf.Tensor(1.5351157, shape=(), dtype=float32)"
1272,"tf.Tensor(0.9676765, shape=(), dtype=float32)","tf.Tensor(1.4060193, shape=(), dtype=float32)"
1273,"tf.Tensor(0.7714943, shape=(), dtype=float32)","tf.Tensor(1.3938582, shape=(), dtype=float32)"
1274,"tf.Tensor(1.0425668, shape=(), dtype=float32)","tf.Tensor(1.0895438, shape=(), dtype=float32)"
1275,"tf.Tensor(1.5603099, shape=(), dtype=float32)","tf.Tensor(1.0431153, shape=(), dtype=float32)"
1276,"tf.Tensor(2.02889, shape=(), dtype=float32)","tf.Tensor(1.1014936, shape=(), dtype=float32)"
1277,"tf.Tensor(2.1448364, shape=(), dtype=float32)","tf.Tensor(0.9606285, shape=(), dtype=float32)"
1278,"tf.Tensor(2.1825955, shape=(), dtype=float32)","tf.Tensor(1.0256728, shape=(), dtype=float32)"
1279,"tf.Tensor(2.0153122, shape=(), dtype=float32)","tf.Tensor(0.94593084, shape=(), dtype=float32)"
1280,"tf.Tensor(1.6387622, shape=(), dtype=float32)","tf.Tensor(0.86548996, shape=(), dtype=float32)"
1281,"tf.Tensor(1.54882, shape=(), dtype=float32)","tf.Tensor(0.7590419, shape=(), dtype=float32)"
1282,"tf.Tensor(1.6138124, shape=(), dtype=float32)","tf.Tensor(0.6526357, shape=(), dtype=float32)"
1283,"tf.Tensor(1.9504979, shape=(), dtype=float32)","tf.Tensor(0.6319852, shape=(), dtype=float32)"
1284,"tf.Tensor(2.2240222, shape=(), dtype=float32)","tf.Tensor(0.62057745, shape=(), dtype=float32)"
1285,"tf.Tensor(2.662672, shape=(), dtype=float32)","tf.Tensor(0.46466842, shape=(), dtype=float32)"
1286,"tf.Tensor(2.6063395, shape=(), dtype=float32)","tf.Tensor(0.43238187, shape=(), dtype=float32)"
1287,"tf.Tensor(2.574963, shape=(), dtype=float32)","tf.Tensor(0.3425094, shape=(), dtype=float32)"
1288,"tf.Tensor(2.749766, shape=(), dtype=float32)","tf.Tensor(0.3803327, shape=(), dtype=float32)"
1289,"tf.Tensor(2.3783827, shape=(), dtype=float32)","tf.Tensor(0.34004205, shape=(), dtype=float32)"
1290,"tf.Tensor(2.4554672, shape=(), dtype=float32)","tf.Tensor(0.33407182, shape=(), dtype=float32)"
1291,"tf.Tensor(2.477593, shape=(), dtype=float32)","tf.Tensor(0.30293092, shape=(), dtype=float32)"
1292,"tf.Tensor(2.4883597, shape=(), dtype=float32)","tf.Tensor(0.29269347, shape=(), dtype=float32)"
1293,"tf.Tensor(2.7740765, shape=(), dtype=float32)","tf.Tensor(0.28458774, shape=(), dtype=float32)"
1294,"tf.Tensor(2.9668334, shape=(), dtype=float32)","tf.Tensor(0.247774, shape=(), dtype=float32)"
1295,"tf.Tensor(3.1807537, shape=(), dtype=float32)","tf.Tensor(0.28392965, shape=(), dtype=float32)"
1296,"tf.Tensor(3.2300525, shape=(), dtype=float32)","tf.Tensor(0.30015063, shape=(), dtype=float32)"
1297,"tf.Tensor(3.2121859, shape=(), dtype=float32)","tf.Tensor(0.26813632, shape=(), dtype=float32)"
1298,"tf.Tensor(2.9744992, shape=(), dtype=float32)","tf.Tensor(0.35186273, shape=(), dtype=float32)"
1299,"tf.Tensor(2.8257408, shape=(), dtype=float32)","tf.Tensor(0.33087927, shape=(), dtype=float32)"
1300,"tf.Tensor(2.1703706, shape=(), dtype=float32)","tf.Tensor(0.39889455, shape=(), dtype=float32)"
1301,"tf.Tensor(2.0338237, shape=(), dtype=float32)","tf.Tensor(0.42313612, shape=(), dtype=float32)"
1302,"tf.Tensor(1.9091239, shape=(), dtype=float32)","tf.Tensor(0.44030207, shape=(), dtype=float32)"
1303,"tf.Tensor(1.5999283, shape=(), dtype=float32)","tf.Tensor(0.59831256, shape=(), dtype=float32)"
1304,"tf.Tensor(1.5590299, shape=(), dtype=float32)","tf.Tensor(0.7202887, shape=(), dtype=float32)"
1305,"tf.Tensor(1.0522413, shape=(), dtype=float32)","tf.Tensor(1.0763382, shape=(), dtype=float32)"
1306,"tf.Tensor(0.7346896, shape=(), dtype=float32)","tf.Tensor(1.5431517, shape=(), dtype=float32)"
1307,"tf.Tensor(0.53064036, shape=(), dtype=float32)","tf.Tensor(2.2375803, shape=(), dtype=float32)"
1308,"tf.Tensor(0.47108465, shape=(), dtype=float32)","tf.Tensor(2.410286, shape=(), dtype=float32)"
1309,"tf.Tensor(0.42245817, shape=(), dtype=float32)","tf.Tensor(2.704168, shape=(), dtype=float32)"
1310,"tf.Tensor(0.43065244, shape=(), dtype=float32)","tf.Tensor(2.573319, shape=(), dtype=float32)"
1311,"tf.Tensor(0.37877405, shape=(), dtype=float32)","tf.Tensor(2.4750087, shape=(), dtype=float32)"
1312,"tf.Tensor(0.27445894, shape=(), dtype=float32)","tf.Tensor(2.307497, shape=(), dtype=float32)"
1313,"tf.Tensor(0.26795605, shape=(), dtype=float32)","tf.Tensor(1.9326515, shape=(), dtype=float32)"
1314,"tf.Tensor(0.24440652, shape=(), dtype=float32)","tf.Tensor(1.9314265, shape=(), dtype=float32)"
1315,"tf.Tensor(0.25660077, shape=(), dtype=float32)","tf.Tensor(1.8135774, shape=(), dtype=float32)"
1316,"tf.Tensor(0.2809302, shape=(), dtype=float32)","tf.Tensor(1.6342398, shape=(), dtype=float32)"
1317,"tf.Tensor(0.32875705, shape=(), dtype=float32)","tf.Tensor(1.472526, shape=(), dtype=float32)"
1318,"tf.Tensor(0.4435178, shape=(), dtype=float32)","tf.Tensor(1.2086328, shape=(), dtype=float32)"
1319,"tf.Tensor(0.4895969, shape=(), dtype=float32)","tf.Tensor(1.1471579, shape=(), dtype=float32)"
1320,"tf.Tensor(0.5745934, shape=(), dtype=float32)","tf.Tensor(1.012888, shape=(), dtype=float32)"
1321,"tf.Tensor(0.7912103, shape=(), dtype=float32)","tf.Tensor(0.7784036, shape=(), dtype=float32)"
1322,"tf.Tensor(0.95507836, shape=(), dtype=float32)","tf.Tensor(0.6259891, shape=(), dtype=float32)"
1323,"tf.Tensor(1.171129, shape=(), dtype=float32)","tf.Tensor(0.511607, shape=(), dtype=float32)"
1324,"tf.Tensor(1.3465325, shape=(), dtype=float32)","tf.Tensor(0.42990965, shape=(), dtype=float32)"
1325,"tf.Tensor(1.6363199, shape=(), dtype=float32)","tf.Tensor(0.39962643, shape=(), dtype=float32)"
1326,"tf.Tensor(1.8745556, shape=(), dtype=float32)","tf.Tensor(0.3616979, shape=(), dtype=float32)"
1327,"tf.Tensor(2.1474125, shape=(), dtype=float32)","tf.Tensor(0.33384153, shape=(), dtype=float32)"
1328,"tf.Tensor(2.237794, shape=(), dtype=float32)","tf.Tensor(0.29641747, shape=(), dtype=float32)"
1329,"tf.Tensor(2.426159, shape=(), dtype=float32)","tf.Tensor(0.315119, shape=(), dtype=float32)"
1330,"tf.Tensor(2.5224514, shape=(), dtype=float32)","tf.Tensor(0.2845131, shape=(), dtype=float32)"
1331,"tf.Tensor(2.598645, shape=(), dtype=float32)","tf.Tensor(0.42103985, shape=(), dtype=float32)"
1332,"tf.Tensor(2.5465837, shape=(), dtype=float32)","tf.Tensor(0.50983626, shape=(), dtype=float32)"
1333,"tf.Tensor(2.5363212, shape=(), dtype=float32)","tf.Tensor(0.42867088, shape=(), dtype=float32)"
1334,"tf.Tensor(2.4982672, shape=(), dtype=float32)","tf.Tensor(0.5119964, shape=(), dtype=float32)"
1335,"tf.Tensor(2.3748603, shape=(), dtype=float32)","tf.Tensor(0.4955582, shape=(), dtype=float32)"
1336,"tf.Tensor(2.3127482, shape=(), dtype=float32)","tf.Tensor(0.44230223, shape=(), dtype=float32)"
1337,"tf.Tensor(2.184474, shape=(), dtype=float32)","tf.Tensor(0.36743414, shape=(), dtype=float32)"
1338,"tf.Tensor(2.0738049, shape=(), dtype=float32)","tf.Tensor(0.37227926, shape=(), dtype=float32)"
1339,"tf.Tensor(1.966646, shape=(), dtype=float32)","tf.Tensor(0.4655346, shape=(), dtype=float32)"
1340,"tf.Tensor(1.9644873, shape=(), dtype=float32)","tf.Tensor(0.3795637, shape=(), dtype=float32)"
1341,"tf.Tensor(1.8342428, shape=(), dtype=float32)","tf.Tensor(0.4875089, shape=(), dtype=float32)"
1342,"tf.Tensor(1.781699, shape=(), dtype=float32)","tf.Tensor(0.37594065, shape=(), dtype=float32)"
1343,"tf.Tensor(1.6677852, shape=(), dtype=float32)","tf.Tensor(0.5070282, shape=(), dtype=float32)"
1344,"tf.Tensor(1.6112729, shape=(), dtype=float32)","tf.Tensor(0.5684761, shape=(), dtype=float32)"
1345,"tf.Tensor(1.5634954, shape=(), dtype=float32)","tf.Tensor(0.4427635, shape=(), dtype=float32)"
1346,"tf.Tensor(1.5026656, shape=(), dtype=float32)","tf.Tensor(0.58978397, shape=(), dtype=float32)"
1347,"tf.Tensor(1.4522674, shape=(), dtype=float32)","tf.Tensor(0.511281, shape=(), dtype=float32)"
1348,"tf.Tensor(1.2513542, shape=(), dtype=float32)","tf.Tensor(0.61941427, shape=(), dtype=float32)"
1349,"tf.Tensor(1.2244561, shape=(), dtype=float32)","tf.Tensor(0.6472297, shape=(), dtype=float32)"
1350,"tf.Tensor(1.2650478, shape=(), dtype=float32)","tf.Tensor(0.6395521, shape=(), dtype=float32)"
1351,"tf.Tensor(1.1508796, shape=(), dtype=float32)","tf.Tensor(0.6998522, shape=(), dtype=float32)"
1352,"tf.Tensor(1.034447, shape=(), dtype=float32)","tf.Tensor(0.70289123, shape=(), dtype=float32)"
1353,"tf.Tensor(0.88013726, shape=(), dtype=float32)","tf.Tensor(0.80724645, shape=(), dtype=float32)"
1354,"tf.Tensor(0.7747123, shape=(), dtype=float32)","tf.Tensor(0.9281274, shape=(), dtype=float32)"
1355,"tf.Tensor(0.76556873, shape=(), dtype=float32)","tf.Tensor(0.92800164, shape=(), dtype=float32)"
1356,"tf.Tensor(0.70204496, shape=(), dtype=float32)","tf.Tensor(0.93323046, shape=(), dtype=float32)"
1357,"tf.Tensor(0.5435186, shape=(), dtype=float32)","tf.Tensor(1.0874008, shape=(), dtype=float32)"
1358,"tf.Tensor(0.54521036, shape=(), dtype=float32)","tf.Tensor(1.1351341, shape=(), dtype=float32)"
1359,"tf.Tensor(0.62857425, shape=(), dtype=float32)","tf.Tensor(0.99124354, shape=(), dtype=float32)"
1360,"tf.Tensor(0.66448516, shape=(), dtype=float32)","tf.Tensor(1.0193944, shape=(), dtype=float32)"
1361,"tf.Tensor(0.78386414, shape=(), dtype=float32)","tf.Tensor(0.9814609, shape=(), dtype=float32)"
1362,"tf.Tensor(0.9280064, shape=(), dtype=float32)","tf.Tensor(0.88394964, shape=(), dtype=float32)"
